date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross
2018-08-07,V1,A1MD34,concentration_trim,,,,52,471.800272437,0.117979563,2018-08-08,1,0.15482064694731007,0.2,477.27592554741386
2018-08-07,V1,H1CA34,concentration_trim,,,,3,72.05029172280001,0.018017077200000002,2018-08-08,1,0.15092103528043746,0.2,91.18847468186868
2018-08-07,V1,T2TD34,concentration_trim,,,,1472,492.32644165948795,0.123112388512,2018-08-08,1,0.154975219900158,0.2,492.5789934194436
2018-08-09,V1,A2XO34,defensive_sell,6.0,-3.8303798830831393,1.0,1023,12820.21224380875,3.205854524583333,2018-08-10,0,,,
2018-08-14,V1,A2XO34,rebalance_sell,,,1.0,1,13.4320618115,0.003358855166666667,2018-08-15,1,,,
2018-08-14,V1,I1QV34,rebalance_sell,,,1.0,1,117.57095991000001,0.029400090000000004,2018-08-15,1,,,
2018-08-14,V1,REGN34,rebalance_sell,,,1.0,82,1942.1105814757,0.4856490576333333,2018-08-15,1,,,
2018-08-14,V1,T2TD34,concentration_trim,,,,12824,6618.088734482401,1.6549359176000003,2018-08-15,1,0.2109391682528273,0.2,6620.056081789842
2018-08-21,V1,A1LG34,rebalance_sell,,,1.0,43,15250.86844722056,3.8136705294374997,2018-08-22,1,,,
2018-08-21,V1,CEBR6,rebalance_sell,,,1.0,1,6.3764055,0.0015945,2018-08-23,1,,,
2018-08-21,V1,T2TD34,rebalance_sell,,,1.0,31566,16236.057286225112,4.0600293288885005,2018-08-22,1,,,
2018-08-21,V1,VRSN34,rebalance_sell,,,1.0,54,8204.64905781675,2.05167518325,2018-08-22,1,,,
2018-08-21,V1,A1MD34,concentration_trim,,,,38,386.2727776575,0.0965923425,2018-08-22,1,0.15352437365232233,0.2,391.4323970903897
2018-08-21,V1,H1CA34,concentration_trim,,,,5,130.16276442168748,0.0325488283125,2018-08-22,1,0.15122048176280176,0.2,135.55194019176633
2018-08-21,V1,LILY34,concentration_trim,,,,36,502.6090495166999,0.12568368329999996,2018-08-22,1,0.15453040990006842,0.2,503.1666105660115
