date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_range_9_11,ret_cdi,variant,buffer_k,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,out_of_target_band,n_rebalance_sells_cum,n_concentration_trims_cum
2020-10-27,204071.04439446027,1.248069445963639,872.6216100210061,0,9,0.1519244962556854,0,7.469e-05,C01,15,0,29,15,76,0,113,10868.652008197152,10,15,1,0.15,0.2,0.2,1,576,0,0,781,613
2020-10-28,200120.27403386155,0.7064784299026737,1234.4818675149609,0,7,0.1554999128244307,1,7.469e-05,C01,15,0,29,15,76,0,113,10868.652008197152,10,15,1,0.15,0.2,0.2,1,577,0,1,783,614
2020-10-29,207995.91406228064,0.0143208929626865,30810.774072327007,0,9,0.1503391076838018,0,7.469e-05,C01,15,0,29,15,76,0,113,10868.652008197152,10,15,1,0.15,0.2,0.2,1,578,0,0,784,616
2020-10-30,205504.9967377134,0.0584211135603881,328.63272113503496,0,10,0.1500622384177807,0,7.469e-05,C01,15,0,29,15,76,0,113,10868.652008197152,10,15,1,0.15,0.2,0.2,1,579,0,0,787,617
2020-11-03,216630.02431079623,0.0678918015552543,274.4903529946714,0,9,0.1550339114204042,0,7.469e-05,C01,15,0,29,15,76,0,113,10868.652008197152,10,15,1,0.15,0.2,0.2,1,580,0,0,790,618
2020-11-04,211921.7187325673,0.0018689723098173,23605.71962092836,0,8,0.1505064411083337,1,7.469e-05,C01,15,0,29,15,76,0,113,10868.652008197152,10,15,1,0.15,0.2,0.2,1,581,0,1,793,620
2020-11-05,212780.67101988883,4.052335607506413,648.5316345480002,0,10,0.1530655348828922,0,7.469e-05,C01,15,1,29,15,76,0,113,10868.652008197152,10,15,1,0.15,0.2,0.2,1,582,0,0,795,621
2020-11-06,211140.210092538,11.136434900068169,927.7787519779998,0,10,0.1516889096995294,0,7.469e-05,C01,15,1,29,15,76,0,113,10868.652008197152,10,15,1,0.15,0.2,0.2,1,583,0,0,797,622
2020-11-09,204075.9798856037,4.397747821321214,19828.222855212374,0,10,0.1564505534551266,0,7.469e-05,C01,15,1,29,15,76,0,113,10868.652008197152,10,15,1,0.15,0.2,0.2,1,584,0,0,799,624
2020-11-10,207052.16866087448,0.8312301979718009,64266.09227892176,0,10,0.1503627853857056,0,7.469e-05,C01,15,1,29,15,77,1,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,585,0,0,802,626
2020-11-11,206795.32338583173,24.787644516186777,31679.322135759983,0,10,0.1500033922049771,0,7.469e-05,C01,15,1,29,15,77,1,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,586,0,0,805,626
2020-11-12,204800.25787590432,0.5908070373304316,46.70782992255,0,10,0.1513685594028118,0,7.469e-05,C01,15,1,29,15,77,1,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,587,0,0,806,626
2020-11-13,208836.06083679397,22.314058472435907,1546.8936713771247,0,10,0.1517230183955735,0,7.469e-05,C01,15,0,29,15,77,1,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,588,0,0,807,627
2020-11-16,208818.82458459263,2.5058178647438525,31833.95061072788,0,8,0.1510751727616403,1,7.469e-05,C01,15,0,29,15,77,1,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,589,0,1,810,629
2020-11-17,210520.1495006111,1.7393398662591422,32200.100659159,0,9,0.1541279543880706,0,7.469e-05,C01,15,0,29,15,77,1,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,590,0,0,811,631
2020-11-18,208423.1689483541,1.4573306201586973,30185.484315400605,0,10,0.1500946375484376,0,7.469e-05,C01,15,0,29,15,77,1,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,591,0,0,813,633
2020-11-19,208548.2114783443,0.1352536221112608,29983.552237499996,0,10,0.1532378003794027,0,7.469e-05,C01,15,1,29,15,77,1,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,592,0,0,814,633
2020-11-23,212910.7263365193,4.908400203136229,790.3895332049999,0,10,0.1548342611348537,0,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,593,0,0,815,634
2020-11-24,217745.6327857636,323.95774050468,33414.96269037001,0,10,0.1502425000467744,0,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,594,0,0,816,636
2020-11-25,222718.99450034008,32.06741544506173,55461.791504895,0,10,0.155434968973637,0,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,595,0,0,817,637
2020-11-26,231127.2224153853,0.8363366939860917,8554.10601506425,0,10,0.1500926616841945,0,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,596,0,0,818,639
2020-11-27,236297.00729921545,0.2120751916642572,41831.78846288372,0,10,0.1500872161071917,0,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,597,0,0,821,641
2020-11-30,246127.0770702699,3.8562333759388103,37499.638845975,0,8,0.1500395667131606,1,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,598,0,1,823,643
2020-12-01,240836.49144084612,0.3182290141952797,6268.054294575,0,10,0.153287816888279,0,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,599,0,0,823,644
2020-12-02,264559.3488506717,1.7844579654068071,4610.455328706308,0,8,0.1664255683697348,1,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,600,0,1,825,645
2020-12-03,253494.67822180604,0.7425821810364973,6004.939889625,0,10,0.1534126091829515,0,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,601,0,0,825,647
2020-12-04,265399.3662252964,1.0867355213496237,12515.469650175,0,10,0.1500567260819785,0,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,602,0,0,826,650
2020-12-07,258611.0905885856,0.3448647335725059,41447.39615985,0,8,0.1521507832879333,1,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,603,0,1,829,651
2020-12-08,262705.592898781,3.808323431002708,32105.814139350005,0,8,0.1510709367169478,1,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,604,0,1,829,651
2020-12-09,252595.9644703153,0.6864693453250543,0.0,0,9,0.1552293207938717,0,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,605,0,0,829,651
2020-12-10,245398.5738136437,0.6865206177204566,37917.975951546,0,8,0.1526011699678344,1,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,606,0,1,831,654
2020-12-11,247353.919333086,3.330025176752481,37336.71249869726,0,7,0.1515439904937298,1,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,607,0,1,832,656
2020-12-14,247753.45447874084,4.462826186820689,37626.497719326006,0,7,0.1500349614830077,1,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,608,0,1,833,658
2020-12-15,245400.9793243741,2.3741123220296023,2196.6087105,0,8,0.1526790430221832,1,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,609,0,1,833,659
2020-12-16,244082.91629093836,0.3172997346097092,3273.1559411793028,0,9,0.151744499626724,0,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,610,0,0,834,662
2020-12-17,244555.368334992,3.300591902950176,37270.63001249999,0,9,0.1500140039851691,0,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,611,0,0,835,663
2020-12-18,245878.98779116143,0.8572512923869133,36980.83942744906,0,7,0.1506621766145551,1,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,612,0,1,837,664
2020-12-21,239571.69075794512,2.37610449711979,35627.16429376398,0,8,0.1500148213471341,1,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,613,0,1,838,665
2020-12-22,241153.55100457105,1.36908386033057,30640.32805559872,0,10,0.154376513145744,0,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,614,0,0,840,666
2020-12-23,240637.5953331741,4.176383387701539,56872.2278020464,0,9,0.1501212571526219,0,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,615,0,0,843,669
2020-12-28,238062.4365860228,3.6445851645348335,57928.30854845823,0,8,0.1551200144364486,1,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,616,0,1,845,670
2020-12-29,237389.9916323413,2.1240679223510424,3140.438694,0,10,0.150024595203482,0,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,617,0,0,845,672
2020-12-30,239590.56277430887,0.0758835896729291,38474.24525071919,0,9,0.1525759177519652,0,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,618,0,0,847,674
2021-01-04,244716.78360054124,0.7964500412657505,37874.9668905,0,8,0.1569450179710316,1,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,619,0,1,848,676
2021-01-05,249336.0508048138,0.3443493137907216,4701.6422955,0,10,0.1550880121634357,0,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,620,0,0,849,678
2021-01-06,257790.46434906757,24.198867092187964,79259.77220069533,0,10,0.1501335594306283,0,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,621,0,0,852,680
2021-01-07,265736.50844892533,0.2235722853765708,35431.983789000005,0,8,0.1500849478033446,1,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,622,0,1,854,682
2021-01-08,265978.86301378073,1.6609268657411322,4605.881541675,0,9,0.1501480213408193,0,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,623,0,0,854,685
2021-01-11,266295.332547712,0.704716172061354,2387.2330425,0,10,0.1503187938633058,0,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,624,0,0,854,685
2021-01-12,266851.64629314723,0.566807428746861,99.71101905174,0,8,0.1532075989334074,1,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,625,0,1,856,685
2021-01-13,260804.64406100728,2.114588507306921,2512.0018425,0,8,0.1514290558060834,1,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,626,0,1,856,687
2021-01-14,263154.31939510256,1.0896748890459813,35143.17115621351,0,7,0.1501444756476808,1,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,627,0,1,857,689
2021-01-15,265408.11459672253,0.3987223809051989,4361.662611674999,0,9,0.1561470720779227,0,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,628,0,0,857,690
2021-01-18,267770.2896841064,3.997105106388757,6400.547463000001,0,8,0.1501129944155482,1,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,629,0,1,858,692
2021-01-19,266469.9996021636,0.6472527053019129,5155.1788830000005,0,10,0.150170751153013,0,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,630,0,0,858,694
2021-01-20,267844.5118976752,1.2880220380404463,74202.39267622818,0,10,0.1500426486817586,0,7.469e-05,C01,15,0,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,631,0,0,861,695
2021-01-21,265159.5733120376,0.818433303209793,73070.5941937474,0,9,0.1500296576250147,0,7.469e-05,C01,15,1,29,15,77,0,114,10868.652008197152,10,15,1,0.15,0.2,0.2,1,632,0,0,863,696
2021-01-22,270119.84295770014,26.684287928084768,1890.4143645117624,0,10,0.1613338889761771,0,7.469e-05,C01,15,1,30,15,77,1,115,10868.652008197152,10,15,1,0.15,0.2,0.2,1,633,0,0,865,696
2021-01-26,273319.39566156827,1.1656963242031968,48369.593032886245,0,9,0.15010063706126,0,7.469e-05,C01,15,1,31,15,78,2,117,10868.652008197152,10,15,1,0.15,0.2,0.2,1,634,0,0,866,697
2021-01-27,269422.3423932978,3.5740700128051617,45675.54535822499,0,10,0.1501113576577903,0,7.469e-05,C01,15,1,31,15,78,1,117,10868.652008197152,10,15,1,0.15,0.2,0.2,1,635,0,0,866,698
2021-01-28,272658.34644596936,42132.602663252495,10289.826900000002,0,10,0.1497962144360528,0,7.469e-05,C01,15,1,32,15,78,2,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,636,0,0,866,698
2021-01-29,271014.6633493593,5831.965220203047,10289.826900000002,0,10,0.1499826455131771,0,7.469e-05,C01,15,1,32,15,78,1,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,637,0,0,866,698
2021-02-01,272271.854075636,2.4431278577929083,47.75925505553624,0,10,0.1499530685557316,0,7.469e-05,C01,15,1,32,15,78,0,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,638,0,0,867,698
2021-02-02,273595.739726624,2.126925861557381,5.7955007625,0,9,0.1550057030945542,0,7.469e-05,C01,15,1,32,15,78,0,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,639,0,0,868,698
2021-02-03,277253.43969394814,2.3180166315434447,1719.0301349999995,0,10,0.1500077331625178,0,7.469e-05,C01,15,0,32,15,78,0,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,640,0,0,868,699
2021-02-04,282060.73893596925,0.9577481604110544,1724.756487808811,0,10,0.1494954603007414,0,7.469e-05,C01,15,0,32,15,78,0,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,641,0,0,869,699
2021-02-05,282286.0851918998,1.9074343998574104,1.3696575000000002,0,10,0.1489316059324003,0,7.469e-05,C01,15,1,32,15,78,0,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,642,0,0,870,699
2021-02-08,283096.3058224911,1.907576866132736,10.214945625,0,9,0.1503575854737214,0,7.469e-05,C01,15,1,32,15,78,0,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,643,0,0,871,699
2021-02-09,288142.9211054697,3.2774791427675423,44129.41957832701,0,9,0.1501025133016151,0,7.469e-05,C01,15,1,32,15,78,0,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,644,0,0,872,700
2021-02-10,277523.32101163256,1.406086632534665,41868.710205,0,10,0.1477733469407459,0,7.469e-05,C01,15,1,32,15,78,0,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,645,0,0,873,700
2021-02-11,276525.21514064947,0.8036066494431839,33.751560000000005,0,10,0.1513015367467285,0,7.469e-05,C01,15,1,32,15,78,0,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,646,0,0,875,700
2021-02-12,279309.3407080641,7.733949254971682,36707.7255371425,0,10,0.1500389492659386,0,7.469e-05,C01,15,1,32,15,78,0,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,647,0,0,876,701
2021-02-17,286995.035272103,228.26266924494945,922.717830858,0,10,0.1595293589542118,0,7.469e-05,C01,15,1,32,15,78,0,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,648,0,0,877,701
2021-02-18,283440.709506343,1.3632694179377525,2101.4947949250004,0,10,0.151505689055012,0,7.469e-05,C01,15,0,32,15,78,0,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,649,0,0,878,702
2021-02-19,288587.03907696554,1.3633712405305782,3798.563221725,0,10,0.1503607363615086,0,7.469e-05,C01,15,0,32,15,78,0,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,650,0,0,878,703
2021-02-22,285392.68044719246,0.4007130925571517,6213.125930099999,0,10,0.1501216269207281,0,7.469e-05,C01,15,1,32,15,78,0,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,651,0,0,879,704
2021-02-23,281098.35124377813,2.249454424581573,5055.196184924999,0,10,0.1525839614861467,0,7.469e-05,C01,15,1,32,15,78,0,118,10868.652008197152,10,15,1,0.15,0.2,0.2,1,652,0,0,880,705
2021-02-24,283843.8306628602,1.24556762407863,48684.31131123614,0,9,0.1497315615447723,0,7.469e-05,C01,15,1,32,16,78,1,119,10868.652008197152,10,15,1,0.15,0.2,0.2,1,653,0,0,882,705
2021-02-25,277402.2465357366,0.7990482366698716,36349.3603875,0,10,0.1498021026107536,0,7.469e-05,C01,15,1,32,16,78,1,119,10868.652008197152,10,15,1,0.15,0.2,0.2,1,654,0,0,883,705
2021-02-26,276128.2659046963,0.3254970462367104,5701.15175565,0,10,0.1523067552038131,0,7.469e-05,C01,15,1,32,17,78,2,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,655,0,0,884,705
2021-03-01,280669.5216872915,0.6238940164006022,9060.929101275,0,10,0.1500412290826474,0,7.469e-05,C01,15,1,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,656,0,0,885,706
2021-03-02,276905.05349897867,3.789576328718075,3372.23413065,0,10,0.1498564200098755,0,7.469e-05,C01,15,0,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,657,0,0,886,706
2021-03-03,281143.8772341832,197.93795750812995,40024.244736675,0,10,0.1507418422799184,0,7.469e-05,C01,15,0,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,658,0,0,887,706
2021-03-04,279945.28585694,3.3364642150307704,40061.931112725,0,8,0.1491516453730806,1,7.469e-05,C01,15,1,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,659,0,1,889,706
2021-03-05,278153.0776011644,1.2837275894871776,43.694773575,0,10,0.1515444314459152,0,7.469e-05,C01,15,1,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,660,0,0,889,706
2021-03-08,267564.48214472726,1.0100872272677317,34426.1613075,0,10,0.1643043598223948,0,7.469e-05,C01,15,1,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,661,0,0,891,707
2021-03-09,266724.27661304944,1.010162670682736,80249.96297737875,0,8,0.1503709586630021,1,7.469e-05,C01,15,1,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,662,0,1,894,710
2021-03-10,270278.0791581821,2.3094292865705426,78187.64061989551,0,8,0.1510961098702322,1,7.469e-05,C01,15,1,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,663,0,1,896,712
2021-03-11,269241.5203905913,2.811551866200804,33832.664818725,0,8,0.1501399025728151,1,7.469e-05,C01,15,1,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,664,0,1,897,712
2021-03-12,278907.58283365547,6.302643105456822,29634.62729055,0,8,0.1612903082195143,1,7.469e-05,C01,15,0,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,665,0,1,899,713
2021-03-15,284456.2769943564,1.0322638304841143,37748.310458526,0,8,0.150174221681343,1,7.469e-05,C01,15,0,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,666,0,1,900,716
2021-03-16,287158.5006316825,7.624416290235946,10460.16073689225,0,7,0.1503958819502036,1,7.469e-05,C01,15,0,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,667,0,1,901,719
2021-03-17,289327.5052825755,6.654817575564976,42751.94934,0,8,0.1501481857301185,1,7.469e-05,C01,15,0,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,668,0,1,902,720
2021-03-18,279782.4404445342,0.0839150342025105,40425.9409875,0,8,0.1554447803475424,1,0.00010379,C01,15,1,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,669,0,1,903,720
2021-03-19,278590.21119299333,5.013690950500705,102575.7788047095,0,9,0.151248109564087,0,0.00010379,C01,15,1,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,670,0,0,906,722
2021-03-22,278607.21513932606,0.0474657357017132,62926.30132979025,0,8,0.1540015393303564,1,0.00010379,C01,15,1,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,671,0,1,908,723
2021-03-23,275304.76229191007,31.88690686005496,2842.95208425,0,10,0.1502079355828679,0,0.00010379,C01,15,1,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,672,0,0,909,725
2021-03-24,267448.50310509506,0.6141878449958534,5089.37833725,0,10,0.1572072362038171,0,0.00010379,C01,15,1,32,17,78,0,120,10868.652008197152,10,15,1,0.15,0.2,0.2,1,673,0,0,910,727
2021-03-25,268627.5746741392,1.5926680308551753,40911.938357775005,0,10,0.1501795191686394,0,0.00010379,C01,15,1,32,17,79,1,121,10868.652008197152,10,15,1,0.15,0.2,0.2,1,674,0,0,911,730
2021-03-26,270738.99181947694,38042.47809927689,19699.573875,0,10,0.1538269006622042,0,0.00010379,C01,15,1,32,17,79,1,121,10868.652008197152,10,15,1,0.15,0.2,0.2,1,675,0,0,912,731
2021-03-29,273025.49181723944,0.0424828107146994,19281.91393442875,0,9,0.1528051454914208,0,0.00010379,C01,15,1,32,17,80,1,122,10868.652008197152,10,15,1,0.15,0.2,0.2,1,676,0,0,914,732
2021-03-30,278270.9226362014,0.0935827014031006,3028.0208055000003,0,9,0.1514557730313037,0,0.00010379,C01,15,1,32,17,80,1,122,10868.652008197152,10,15,1,0.15,0.2,0.2,1,677,0,0,915,733
2021-03-31,276329.9719767281,0.5603408531448194,4035.903271875,0,9,0.1511995231683326,0,0.00010379,C01,15,0,32,17,80,1,122,10868.652008197152,10,15,1,0.15,0.2,0.2,1,678,0,0,916,734
2021-04-01,274547.2162847966,0.4070509215757251,2276.6711898750004,0,10,0.151279770969945,0,0.00010379,C01,15,0,32,17,80,1,122,10868.652008197152,10,15,1,0.15,0.2,0.2,1,679,0,0,917,734
2021-04-05,275077.33203044994,0.2789899499378622,1722.8791725,0,10,0.1501421425573088,0,0.00010379,C01,15,1,32,17,80,1,122,10868.652008197152,10,15,1,0.15,0.2,0.2,1,680,0,0,918,736
2021-04-06,273928.1330306937,2.2347328687914563,41592.120069825,0,9,0.1505647823452241,0,0.00010379,C01,15,1,32,17,80,0,122,10868.652008197152,10,15,1,0.15,0.2,0.2,1,681,0,0,920,737
2021-04-07,274702.6142863455,0.3553381205074508,42218.401860225,0,8,0.1500910725116802,1,0.00010379,C01,15,1,32,17,80,0,122,10868.652008197152,10,15,1,0.15,0.2,0.2,1,682,0,1,921,738
2021-04-08,278239.13631925685,3.119953356853942,80917.59794189999,0,7,0.15459741059088,1,0.00010379,C01,15,0,32,17,80,0,122,10868.652008197152,10,15,1,0.15,0.2,0.2,1,683,0,1,923,738
2021-04-09,275772.2211551425,2.0286882925598264,79043.40680685,0,8,0.1507196467646281,1,0.00010379,C01,15,0,32,17,80,0,122,10868.652008197152,10,15,1,0.15,0.2,0.2,1,684,0,1,924,739
2021-04-12,284128.1905951871,1.3530611121907243,3271.973502075,0,10,0.1568386435244305,0,0.00010379,C01,15,0,32,17,80,0,122,10868.652008197152,10,15,1,0.15,0.2,0.2,1,685,0,0,924,740
2021-04-13,286956.6457338034,1.123213028372536,6452.2874247750005,0,10,0.1526546976738645,0,0.00010379,C01,15,0,32,17,80,0,122,10868.652008197152,10,15,1,0.15,0.2,0.2,1,686,0,0,925,742
2021-04-14,285291.81207016844,2061.580314618438,3840.72137955,0,10,0.1501271266399535,0,0.00010379,C01,15,0,32,17,80,0,122,10868.652008197152,10,15,1,0.15,0.2,0.2,1,687,0,0,925,743
2021-04-15,289155.1921940029,2958.7590700027918,45086.7255,0,10,0.153040516631324,0,0.00010379,C01,15,0,32,17,80,0,122,10868.652008197152,10,15,1,0.15,0.2,0.2,1,688,0,0,926,744
2021-04-16,291574.6318925379,0.9301975379746856,47720.326935,0,9,0.1501587422603224,0,0.00010379,C01,15,1,32,17,80,0,122,10868.652008197152,10,15,1,0.15,0.2,0.2,1,689,0,0,927,746
2021-04-19,297092.4779203811,0.9695403811272344,6099.75468,0,9,0.1501572854091424,0,0.00010379,C01,15,1,32,17,80,0,122,10868.652008197152,10,15,1,0.15,0.2,0.2,1,690,0,0,928,748
2021-04-20,300011.9083014521,1.164212452197823,4574.436105,0,9,0.1617785783064034,0,0.00010379,C01,15,1,32,17,80,0,122,10868.652008197152,10,15,1,0.15,0.2,0.2,1,691,0,0,928,749
2021-04-22,302310.4882124556,10.728335830615766,47919.63059662501,0,10,0.1579811546810642,0,0.00010379,C01,15,1,32,18,80,1,123,10868.652008197152,10,15,1,0.15,0.2,0.2,1,692,0,0,929,750
2021-04-23,304411.8212924665,1153.7858998414486,50025.42401662501,0,10,0.1541892814829447,0,0.00010379,C01,15,1,32,18,80,1,123,10868.652008197152,10,15,1,0.15,0.2,0.2,1,693,0,0,929,751
2021-04-26,307655.3162472245,47196.94217122453,5398.96992,0,10,0.1514654470087363,0,0.00010379,C01,15,1,32,18,80,1,123,10868.652008197152,10,15,1,0.15,0.2,0.2,1,694,0,0,929,752
2021-04-27,307170.8633259488,46504.22326614889,46512.609739800006,0,10,0.1501255669261402,0,0.00010379,C01,15,1,32,18,80,0,123,10868.652008197152,10,15,1,0.15,0.2,0.2,1,695,0,0,931,754
